total_timesteps,policy_entropy,nupdates,fps,value_loss,explained_variance
3646000,2.4754300117492676,182300,703,0.003277402836829424,0.9784437008202076
3648000,2.4925060272216797,182400,703,0.003776193130761385,0.9362651631236076
3650000,2.4165377616882324,182500,703,0.022696154192090034,0.923673540353775
3652000,2.4916396141052246,182600,703,0.0011004143161699176,0.9198737591505051
3654000,2.4670512676239014,182700,703,0.004361412022262812,0.9525248669087887
3656000,2.4800190925598145,182800,703,0.06810115277767181,0.8278613239526749
3658000,2.462427854537964,182900,703,0.0664713978767395,0.8435647934675217
3660000,2.4441018104553223,183000,703,0.006121386773884296,0.991171408444643
3662000,2.496035099029541,183100,703,0.004813366569578648,0.9518095925450325
3664000,2.3822367191314697,183200,703,0.028286904096603394,0.958727665245533
3666000,2.4617347717285156,183300,703,0.009813269600272179,0.9079608842730522
3668000,2.4726476669311523,183400,703,0.006072559393942356,0.9683528430759907
3670000,2.3984029293060303,183500,703,0.0560094490647316,0.8878096789121628
3672000,2.421063184738159,183600,703,0.0015469000209122896,0.9969776161015034
3674000,2.4909873008728027,183700,703,0.0006193871377035975,0.9963908314239234
3676000,2.4756298065185547,183800,703,0.03468699008226395,0.8874879479408264
3678000,2.394993543624878,183900,703,0.3183554410934448,0.6409770548343658
3680000,2.473292589187622,184000,703,0.051871974021196365,0.4204908013343811
3682000,2.4354681968688965,184100,703,0.28172361850738525,0.503539502620697
3684000,2.4247989654541016,184200,703,0.0019511502468958497,0.9903102498501539
3686000,2.4097399711608887,184300,703,0.030280986800789833,0.8924004510045052
3688000,2.469979763031006,184400,703,0.000980122247710824,0.9966297559440136
3690000,2.3619496822357178,184500,703,0.0632745698094368,0.9366634413599968
3692000,2.429563045501709,184600,703,0.21256573498249054,0.7169755399227142
3694000,2.449887752532959,184700,703,0.013226790353655815,0.9003345221281052
3696000,2.47737193107605,184800,703,0.764277458190918,-0.21606862545013428
3698000,2.4509830474853516,184900,703,0.061604857444763184,0.7951380610466003
3700000,2.4676361083984375,185000,703,0.004375088959932327,0.9659386985003948
3702000,2.4477343559265137,185100,703,0.003098967019468546,0.9911307170987129
3704000,2.4503262042999268,185200,703,0.034417133778333664,0.9218395426869392
3706000,2.441143751144409,185300,703,0.06131076067686081,0.8571734875440598
3708000,2.462252140045166,185400,703,0.0023233816027641296,0.9901475664228201
3710000,2.4519600868225098,185500,703,0.009153259918093681,0.9849412925541401
3712000,2.429455518722534,185600,703,0.011322181671857834,0.9789437539875507
3714000,2.460012674331665,185700,703,0.024731598794460297,0.7596790194511414
3716000,2.455615997314453,185800,703,0.1287223994731903,0.5748845934867859
3718000,2.4605021476745605,185900,703,0.0033063553273677826,0.9684672020375729
3720000,2.4565327167510986,186000,703,0.004523957148194313,0.8998804688453674
3722000,2.4678280353546143,186100,703,0.003837052034214139,0.7924624234437943
3724000,2.464686870574951,186200,703,0.0036187481600791216,0.9759377483278513
3726000,2.470273971557617,186300,703,0.10480214655399323,0.6205513179302216
3728000,2.4571712017059326,186400,703,0.02561921812593937,0.8849851861596107
3730000,2.442923069000244,186500,703,0.013457459397614002,0.9585150927305222
3732000,2.461660861968994,186600,703,0.030954871326684952,0.6532911360263824
3734000,2.4836034774780273,186700,703,0.003634770167991519,0.9575049318373203
3736000,2.4808945655822754,186800,703,0.046177927404642105,0.678818941116333
3738000,2.431313991546631,186900,703,0.012056538835167885,0.9923608121462166
3740000,2.4533579349517822,187000,703,0.014382620342075825,0.9602589495480061
3742000,2.474776268005371,187100,703,0.001118492684327066,0.9964947465341538
3744000,2.4569480419158936,187200,703,0.004323269240558147,0.9645391702651978
3746000,2.482748508453369,187300,703,0.003207602072507143,0.9678040333092213
3748000,2.4692025184631348,187400,703,0.007339264266192913,0.9584307186305523
3750000,2.464876174926758,187500,703,0.0015085387276485562,0.9880963936448097
3752000,2.4499332904815674,187600,703,0.0034573643933981657,0.9864271255210042
3754000,2.3849213123321533,187700,703,0.08776021748781204,0.9454787708818913
3756000,2.417769432067871,187800,703,0.009724708274006844,0.990044042468071
3758000,2.3913722038269043,187900,703,0.009920451790094376,0.9819467794150114
3760000,2.4480762481689453,188000,703,0.012177148833870888,0.9605029746890068
3762000,2.4280076026916504,188100,703,0.6324542164802551,0.12480688095092773
3764000,2.407594680786133,188200,703,0.20336174964904785,0.7220481038093567
3766000,2.4679903984069824,188300,703,0.0498243011534214,0.7503212094306946
3768000,2.416639804840088,188400,703,0.0054797278717160225,0.9947636006399989
3770000,2.422943115234375,188500,703,0.023867767304182053,0.8317790925502777
3772000,2.43546986579895,188600,703,0.048907320946455,0.9396986588835716
3774000,2.4088048934936523,188700,703,0.40262430906295776,0.6720925569534302
3776000,2.463603973388672,188800,703,0.0010383159387856722,0.9973366819322109
3778000,2.451259136199951,188900,703,0.03397757560014725,0.90932697057724
3780000,2.4799280166625977,189000,703,0.0023615548852831125,0.9743955712765455
3782000,2.411487579345703,189100,703,0.08762605488300323,0.2882082462310791
3784000,2.4904534816741943,189200,703,0.010991012677550316,0.9099384769797325
3786000,2.4720287322998047,189300,703,0.0015144064091145992,0.9923084676265717
3788000,2.4686195850372314,189400,703,0.003766540437936783,0.8753736838698387
3790000,2.471209764480591,189500,703,0.0016670254990458488,0.9876905158162117
3792000,2.4226131439208984,189600,703,0.005245706997811794,0.9822896309196949
3794000,2.394496440887451,189700,703,0.2992785573005676,0.5955954790115356
3796000,2.483024835586548,189800,703,0.0011856737546622753,0.9971905259881169
3798000,2.4477362632751465,189900,703,0.15986034274101257,0.7340242266654968
3800000,2.3875420093536377,190000,703,0.15077106654644012,0.5820693671703339
3802000,2.414461851119995,190100,703,0.024639463052153587,0.9089569300413132
3804000,2.393129348754883,190200,703,0.1678057163953781,0.0920259952545166
3806000,2.4773387908935547,190300,703,0.08406582474708557,0.4488446116447449
3808000,2.4865951538085938,190400,703,0.019642898812890053,0.7382575869560242
3810000,2.429535388946533,190500,703,0.009488196112215519,0.9864368624985218
3812000,2.4553258419036865,190600,703,0.04276297241449356,0.5142076015472412
3814000,2.449054718017578,190700,703,0.01573222689330578,0.9004967138171196
3816000,2.4949679374694824,190800,703,0.0034802905283868313,0.9393393434584141
3818000,2.427171230316162,190900,703,0.013280590996146202,0.8770352303981781
3820000,2.4591150283813477,191000,703,0.09250422567129135,0.8240798860788345
3822000,2.417720317840576,191100,703,0.012505041435360909,0.962201464921236
3824000,2.3959226608276367,191200,703,0.10516978800296783,0.8471978455781937
3826000,2.4948441982269287,191300,703,0.0025977417826652527,0.9760598167777061
3828000,2.3973793983459473,191400,703,0.014071116223931313,0.9772744961082935
3830000,2.372823715209961,191500,703,0.017742905765771866,0.9672963917255402
3832000,2.454995632171631,191600,703,0.009141555987298489,0.9837858285754919
3834000,2.4839489459991455,191700,703,0.06606699526309967,0.7027142643928528
3836000,2.428903341293335,191800,703,0.09394749253988266,0.5417421758174896
3838000,2.4187216758728027,191900,703,0.2608572840690613,0.5123384296894073
3840000,2.423018217086792,192000,703,0.459369033575058,-0.1972600221633911
3842000,2.4642977714538574,192100,703,0.05213532969355583,-0.065071702003479
3844000,2.4809646606445312,192200,703,0.0010940378997474909,0.9820029828697443
3846000,2.368048906326294,192300,703,0.0010554490145295858,0.9987089504720643
3848000,2.384075164794922,192400,703,0.004364443011581898,0.9934473605826497
3850000,2.451709032058716,192500,703,0.028504202142357826,0.9237406104803085
3852000,2.430351972579956,192600,703,0.0034378066193312407,0.9897694997489452
3854000,2.483062982559204,192700,703,0.002793648513033986,0.992211811710149
3856000,2.473557949066162,192800,703,0.004718391690403223,0.9146403297781944
3858000,2.4897847175598145,192900,703,0.001107577234506607,0.9792552720755339
3860000,2.336442470550537,193000,703,0.22974565625190735,0.8071354031562805
3862000,2.436875104904175,193100,703,0.07407177984714508,0.8370580971240997
3864000,2.375447988510132,193200,703,0.21701030433177948,0.751802995800972
3866000,2.378574848175049,193300,703,0.01620136946439743,0.9737454205751419
3868000,2.4736199378967285,193400,703,0.002585621550679207,0.9660988375544548
3870000,2.4928205013275146,193500,703,0.10642758756875992,-1.3010144233703613
3872000,2.4885361194610596,193600,703,0.002769415732473135,0.8512056469917297
3874000,2.4357476234436035,193700,703,0.07773810625076294,0.7293574810028076
3876000,2.498321294784546,193800,703,0.0009449751814827323,0.9509859755635262
3878000,2.4026405811309814,193900,703,0.4985594153404236,0.3905750513076782
3880000,2.2341861724853516,194000,703,0.10362360626459122,0.9499456994235516
3882000,2.3783557415008545,194100,703,0.020811554044485092,0.9660592675209045
3884000,2.462631940841675,194200,703,0.0026693283580243587,0.9598592892289162
3886000,2.420332193374634,194300,703,0.007789222057908773,0.9858580520376563
3888000,2.4813170433044434,194400,703,0.003203617874532938,0.9331023618578911
3890000,2.4367570877075195,194500,703,0.0123291602358222,0.944003414362669
3892000,2.4566805362701416,194600,703,0.0030289613641798496,0.6414479613304138
3894000,2.3511457443237305,194700,703,0.013126006349921227,0.9811327587813139
3896000,2.4732158184051514,194800,703,0.002001127926632762,0.9597761295735836
3898000,2.4947407245635986,194900,703,0.02765393815934658,0.6387866735458374
3900000,2.3896842002868652,195000,703,0.09930752962827682,0.8780589401721954
3902000,2.4920401573181152,195100,703,0.001506022410467267,0.9339441061019897
3904000,2.3888134956359863,195200,703,0.013129914179444313,0.9914934644475579
3906000,2.4057815074920654,195300,703,0.04233691096305847,0.9144041761755943
3908000,2.2464070320129395,195400,703,0.04141080752015114,0.9547531232237816
3910000,2.490739345550537,195500,703,0.0015004714950919151,0.921374723315239
3912000,2.4554953575134277,195600,704,0.001912138657644391,0.8302870243787766
3914000,2.473165988922119,195700,704,0.008328458294272423,0.8636977821588516
3916000,2.36796236038208,195800,704,0.45000237226486206,0.5156596601009369
3918000,2.3808255195617676,195900,704,0.0687221959233284,0.9246843680739403
3920000,2.47202467918396,196000,704,0.002093223389238119,0.9814486652612686
3922000,2.4810595512390137,196100,704,0.0037145190872251987,0.8745362907648087
3924000,2.500958204269409,196200,704,0.0553910955786705,0.11568093299865723
3926000,2.3754591941833496,196300,704,0.2030409574508667,0.8178060501813889
3928000,2.443533420562744,196400,704,0.004828162491321564,0.9924648031592369
3930000,2.483285427093506,196500,704,0.03081904910504818,0.9022055640816689
3932000,2.478273630142212,196600,704,0.007211937103420496,0.9158845990896225
3934000,2.297187089920044,196700,704,0.014376947656273842,0.9928542906418443
3936000,2.3731892108917236,196800,704,0.030323747545480728,0.9770369827747345
3938000,2.4849162101745605,196900,704,0.002303736750036478,0.99310298031196
3940000,2.4388949871063232,197000,704,0.004745024256408215,0.9826593603938818
3942000,2.409518003463745,197100,704,0.15152278542518616,0.8514522165060043
3944000,2.419689655303955,197200,704,0.17104610800743103,0.40801745653152466
3946000,2.4982378482818604,197300,704,0.0008626378839835525,0.739788830280304
3948000,2.498971462249756,197400,704,0.006502618547528982,0.9266191720962524
3950000,2.485238790512085,197500,704,0.005453042685985565,0.9793547447770834
3952000,2.481705904006958,197600,704,0.0014918872620910406,0.9842006228864193
3954000,2.4967808723449707,197700,704,0.0689644068479538,-0.07873642444610596
3956000,2.4679877758026123,197800,704,0.0010999767109751701,0.9965543141588569
3958000,2.458948850631714,197900,704,0.006300990469753742,0.9712137058377266
3960000,2.409398317337036,198000,704,0.04332106560468674,0.40505725145339966
3962000,2.4540932178497314,198100,704,0.026203829795122147,0.723296195268631
3964000,2.4783427715301514,198200,704,0.08974365890026093,0.5804460644721985
3966000,2.403247356414795,198300,704,0.0058493101969361305,0.9689285401254892
3968000,2.4228274822235107,198400,704,0.012479130178689957,0.9669230543076992
3970000,2.432129383087158,198500,704,0.004387164954096079,0.9968989139888436
3972000,2.4136598110198975,198600,704,0.032401155680418015,0.8054232746362686
3974000,2.454622268676758,198700,704,0.0021283384412527084,0.418088436126709
3976000,2.4577298164367676,198800,704,0.0023695812560617924,0.9857862535864115
3978000,2.475909471511841,198900,704,0.20422372221946716,0.4361976981163025
3980000,2.314753532409668,199000,704,0.022295881062746048,0.97249367646873
3982000,2.35194993019104,199100,704,0.07239404320716858,0.7454926073551178
3984000,2.418403148651123,199200,704,0.043714117258787155,0.9078376889228821
3986000,2.444864511489868,199300,704,0.001676285406574607,0.9837390203028917
3988000,2.427133083343506,199400,704,0.12436690181493759,0.7462085783481598
3990000,2.4362576007843018,199500,704,0.10424260050058365,0.26736223697662354
3992000,2.423874616622925,199600,704,0.012501631863415241,0.8705344498157501
3994000,2.390441417694092,199700,704,0.15142573416233063,0.8019628971815109
3996000,2.4520511627197266,199800,704,0.0023685607593506575,0.9454153180122375
3998000,2.411874771118164,199900,704,0.01369679905474186,0.9584822878241539
4000000,2.452723979949951,200000,704,0.012983640655875206,0.9588968530297279
4002000,2.4042201042175293,200100,704,0.006408322602510452,0.9919506041333079
4004000,2.4684271812438965,200200,704,0.0025602751411497593,0.9556259252130985
4006000,2.3960020542144775,200300,704,0.06344359368085861,0.9602834321558475
4008000,2.419928789138794,200400,704,0.004477123264223337,0.9857587106525898
4010000,2.478207588195801,200500,704,0.00453542172908783,0.9527914002537727
4012000,2.414687156677246,200600,704,0.00308019295334816,0.9853537268936634
4014000,2.476214647293091,200700,704,0.0019710927736014128,0.9885344859212637
4016000,2.4294450283050537,200800,704,0.005807953886687756,0.052929699420928955
4018000,2.468236207962036,200900,704,0.04133480042219162,0.6569368243217468
4020000,2.4507834911346436,201000,704,0.0025034926366060972,0.9828359968960285
4022000,2.395418643951416,201100,704,0.17210674285888672,0.7695448249578476
4024000,2.3650169372558594,201200,704,0.008449685759842396,0.9892173176631331
4026000,2.4415462017059326,201300,704,0.003350110026076436,0.9819314330816269
4028000,2.413647413253784,201400,704,0.12075810134410858,0.46390146017074585
4030000,2.40610933303833,201500,704,0.040438197553157806,0.6466696560382843
